OBJECT_TYPE,POSITION_X,POSITION_Y,HOME/WORK/SHOP_GRID,PATH_TO_WORK_PLACE,IS_CITIZEN/IS_MOVING,FIND_TIMER,FIND_INTERVAL,PATIENCE,STATUS,LIFE_TIEMR,LIFE_INTERVAL,SPEED,WALK_PATH,NEXT/START/DEST/PRE_GRID,TAGS,SHOP_TIMER,SHOP_INTERVAL,SHOP_NEED,MONEY,MAXPATIENCE
6,925.000000,-1025.000000,-18/4/17/-22/N/N/,-18/4/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/18/-22/17/-22/,8,3.407376,11.588646,10,5,0.000000,6.389993,82.079216,18/-20/18/-19/18/-18/18/-17/18/-16/18/-15/18/-14/18/-13/19/-13/19/-12/19/-11/19/-10/19/-9/19/-8/18/-8/18/-7/18/-6/18/-5/17/-5/16/-5/15/-5/14/-5/14/-4/13/-4/12/-4/11/-4/11/-3/11/-2/11/-1/11/0/10/0/9/0/8/0/7/0/6/0/5/0/4/0/3/0/2/0/1/0/0/0/-1/0/-2/0/-3/0/-4/0/-5/0/-6/0/-7/0/-8/0/-9/0/-10/0/-11/0/-12/0/-12/1/-12/2/-13/2/-13/3/-14/3/-15/3/-16/3/-17/3/-18/3/-18/4/,18/-20/-18/4/18/-21/,N,7.596576,80.020119,1,45,10
6,-575.000000,25.000000,-18/4/19/-21/N/N/,-18/4/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/19/-21/,8,0.799088,22.507587,4,5,0.000000,9.236352,53.373043,-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/19/-21/,-11/0/19/-21/-12/0/,N,45.006493,63.270451,1,38,5
6,575.000000,-75.000000,-18/4/19/-21/N/N/,-18/4/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/19/-21/,8,6.601728,13.843146,9,5,0.000000,4.663402,79.403130,11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/19/-21/,11/-3/19/-21/11/-2/,N,28.141102,69.295319,1,33,10
6,-325.000000,275.000000,-8/5/19/-21/N/N/,-8/5/-7/5/-7/4/-6/4/-5/4/-4/4/-4/3/-3/3/-2/3/-1/3/-1/2/-1/1/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/19/-21/,8,1.571424,20.797747,8,5,0.000000,4.403616,83.149796,-8/5/,-8/5/-8/5/-7/5/,N,0.799088,53.287270,1,22,8
6,-125.000000,25.000000,-14/-4/8/-1/N/N/,-14/-4/-13/-4/-13/-3/-13/-2/-13/-1/-12/-1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/8/-1/,8,14.315935,21.840357,9,5,0.000000,10.266520,58.081039,-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/8/-1/,-2/0/8/-1/-3/0/,N,62.166847,82.581223,0,441,9
6,-475.000000,25.000000,-18/4/-5/-1/N/N/,-18/4/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-5/-1/,8,4.283184,6.671311,6,5,0.000000,3.417948,54.225784,-9/0/-8/0/-7/0/-6/0/-5/0/-5/-1/,-9/0/-5/-1/-10/0/,N,14.315935,37.569359,1,25,7
6,975.000000,-1025.000000,-18/4/19/-21/N/N/,-18/4/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/19/-21/,8,1.571424,12.608012,7,2,1.571424,9.374363,91.531265,N,19/-21/19/-21/19/-21/,N,3.142848,72.555954,1,64,8
6,625.000000,-175.000000,-18/4/19/-21/N/N/,-18/4/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/19/-21/,8,8.199984,18.266243,10,5,0.000000,11.113564,97.169907,11/-4/11/-3/11/-2/11/-1/11/0/10/0/9/0/8/0/7/0/6/0/5/0/4/0/3/0/2/0/1/0/0/0/-1/0/-2/0/-3/0/-4/0/-5/0/-6/0/-7/0/-8/0/-9/0/-10/0/-11/0/-12/0/-12/1/-12/2/-13/2/-13/3/-14/3/-15/3/-16/3/-17/3/-18/3/-18/4/,11/-4/-18/4/12/-4/,N,61.970531,63.763847,1,46,10
6,-875.000000,225.000000,-18/4/19/-21/N/N/,-18/4/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/19/-21/,8,2.518480,16.041731,8,1,0.000000,5.746063,84.123528,N,-18/4/-18/4/-18/4/,N,6.601728,67.728447,0,18,8
6,925.000000,-825.000000,-18/4/19/-21/N/N/,-18/4/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/19/-21/,8,0.799088,6.956534,4,5,0.000000,7.919288,84.988739,18/-18/18/-19/18/-20/18/-21/19/-21/,18/-18/19/-21/18/-17/,N,19.236591,62.200500,1,40,6
6,475.000000,125.000000,-8/-13/7/4/N/N/,-8/-13/-8/-12/-7/-12/-6/-12/-5/-12/-4/-12/-3/-12/-2/-12/-1/-12/-1/-11/-1/-10/-1/-9/-1/-8/-1/-7/-1/-6/-1/-5/-1/-4/-1/-3/-1/-2/-1/-1/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/9/1/9/2/9/3/9/4/8/4/7/4/,8,0.799088,7.557178,6,5,0.000000,8.988926,78.645653,9/1/9/0/8/0/7/0/6/0/5/0/4/0/3/0/2/0/1/0/0/0/-1/0/-1/-1/-1/-2/-1/-3/-1/-4/-1/-5/-1/-6/-1/-7/-1/-8/-1/-9/-1/-10/-1/-11/-1/-12/-2/-12/-3/-12/-4/-12/-5/-12/-6/-12/-7/-12/-8/-12/-8/-13/,9/1/-8/-13/9/2/,N,15.152161,78.787552,0,219,6
6,125.000000,425.000000,2/8/4/10/N/N/,2/8/2/7/1/7/0/7/-1/7/-1/8/-1/9/-1/10/-1/11/0/11/1/11/2/11/3/11/4/11/4/10/,8,0.799088,13.928527,10,5,0.000000,3.579649,60.560307,2/7/1/7/0/7/-1/7/-1/8/-1/9/-1/10/-1/11/0/11/1/11/2/11/3/11/4/11/4/10/,2/7/4/10/2/8/,N,24.695023,80.445480,0,13,10
6,-775.000000,175.000000,-18/4/19/-21/N/N/,-18/4/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/19/-21/,8,0.000000,6.284497,9,5,0.000000,9.547821,99.354645,-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/19/-21/,-15/3/19/-21/-16/3/,N,9.968512,78.697372,1,51,10
6,25.000000,275.000000,-18/4/-2/5/0/5/,-18/4/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-12/3/-11/3/-10/3/-9/3/-8/3/-7/3/-6/3/-6/4/-5/4/-4/4/-4/3/-3/3/-2/3/-1/3/-1/4/-1/5/-2/5/,8,20.157391,21.244936,8,3,9.968512,10.557669,84.225266,N,0/5/0/5/0/5/,N,12.459488,70.883797,0,4,8
6,375.000000,25.000000,0/5/9/-1/N/N/,0/5/-1/5/-1/4/-1/3/-1/2/-1/1/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/9/-1/,8,0.799088,9.945504,10,5,0.000000,9.067967,98.213814,8/0/9/0/9/-1/,8/0/9/-1/7/0/,N,53.907688,61.940163,0,871,10
6,-475.000000,-775.000000,-14/-4/16/-23/N/N/,-14/-4/-13/-4/-13/-5/-13/-6/-13/-7/-13/-8/-13/-9/-13/-10/-13/-11/-12/-11/-12/-12/-12/-13/-12/-14/-11/-14/-11/-15/-10/-15/-10/-16/-10/-17/-9/-17/-9/-18/-8/-18/-8/-19/-7/-19/-6/-19/-6/-20/-5/-20/-5/-21/-4/-21/-4/-22/-3/-22/-2/-22/-1/-22/-1/-23/-1/-24/0/-24/1/-24/2/-24/3/-24/4/-24/5/-24/6/-24/7/-24/8/-24/9/-24/10/-24/11/-24/12/-24/13/-24/14/-24/15/-24/16/-24/16/-23/,8,0.799088,14.419179,10,5,0.000000,5.011516,52.909397,-10/-15/-11/-15/-11/-14/-12/-14/-12/-13/-12/-12/-12/-11/-13/-11/-13/-10/-13/-9/-13/-8/-13/-7/-13/-6/-13/-5/-13/-4/-14/-4/,-10/-15/-14/-4/-10/-16/,N,45.006493,79.572258,0,397,10
6,575.000000,25.000000,6/6/17/-13/N/N/,6/6/7/6/8/6/8/5/8/4/9/4/9/3/9/2/9/1/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/17/-13/,8,5.092416,14.184216,7,5,0.000000,4.785769,97.110947,10/0/9/0/9/1/9/2/9/3/9/4/8/4/8/5/8/6/7/6/6/6/,10/0/6/6/11/0/,N,32.144348,32.868172,0,57,7
6,-1275.000000,125.000000,-18/4/-27/1/N/N/,-18/4/-18/3/-19/3/-20/3/-21/3/-22/3/-23/3/-24/3/-25/3/-26/3/-26/2/-26/1/-27/1/,8,12.459488,21.786659,9,5,0.000000,10.454391,56.193977,-26/1/-27/1/,-26/1/-27/1/-26/2/,N,45.006493,49.960922,0,51,9
6,-275.000000,25.000000,-18/4/19/-21/N/N/,-18/4/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/19/-21/,8,8.199984,8.626506,7,5,0.000000,5.870599,78.348251,-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/19/-21/,-5/0/19/-21/-6/0/,N,13.301840,73.661110,1,39,8
6,-625.000000,175.000000,-18/4/19/-21/N/N/,-18/4/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/19/-21/,8,8.199984,16.231491,9,5,0.000000,7.892501,77.457176,-14/3/-15/3/-16/3/-17/3/-18/3/-18/4/,-14/3/-18/4/-13/3/,N,14.315935,56.159592,1,68,9
6,-575.000000,-625.000000,-18/4/15/-23/N/N/,-18/4/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-11/-1/-11/-2/-11/-3/-11/-4/-11/-5/-11/-6/-11/-7/-11/-8/-11/-9/-11/-10/-11/-11/-12/-11/-12/-12/-12/-13/-12/-14/-11/-14/-11/-15/-10/-15/-10/-16/-10/-17/-9/-17/-9/-18/-8/-18/-8/-19/-7/-19/-6/-19/-6/-20/-5/-20/-5/-21/-4/-21/-4/-22/-3/-22/-2/-22/-1/-22/-1/-23/-1/-24/0/-24/1/-24/2/-24/3/-24/4/-24/5/-24/6/-24/7/-24/8/-24/9/-24/10/-24/11/-24/12/-24/13/-24/14/-24/15/-24/15/-23/,8,3.407376,20.738796,10,5,0.000000,6.559179,99.189987,-12/-14/-11/-14/-11/-15/-10/-15/-10/-16/-10/-17/-9/-17/-9/-18/-8/-18/-8/-19/-7/-19/-6/-19/-6/-20/-5/-20/-5/-21/-4/-21/-4/-22/-3/-22/-2/-22/-1/-22/-1/-23/-1/-24/0/-24/1/-24/2/-24/3/-24/4/-24/5/-24/6/-24/7/-24/8/-24/9/-24/10/-24/11/-24/12/-24/13/-24/14/-24/15/-24/15/-23/,-12/-14/15/-23/-12/-13/,N,42.677273,48.107937,1,36,10
6,75.000000,-425.000000,1/-9/17/-22/N/N/,1/-9/2/-9/3/-9/4/-9/5/-9/6/-9/7/-9/7/-8/8/-8/9/-8/10/-8/10/-7/10/-6/11/-6/11/-5/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/18/-22/17/-22/,8,0.000000,21.713612,8,1,3.407376,10.568740,55.590942,N,1/-9/1/-9/1/-9/,N,66.179230,69.943420,0,99,8
6,125.000000,25.000000,-18/4/19/-21/N/N/,-18/4/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/19/-21/,8,9.968512,12.870695,9,5,0.000000,8.882006,84.577194,1/0/0/0/-1/0/-2/0/-3/0/-4/0/-5/0/-6/0/-7/0/-8/0/-9/0/-10/0/-11/0/-12/0/-12/1/-12/2/-13/2/-13/3/-14/3/-15/3/-16/3/-17/3/-18/3/-18/4/,1/0/-18/4/2/0/,N,26.310909,34.406540,1,48,10
6,575.000000,-1175.000000,-18/4/15/-23/N/N/,-18/4/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-11/-1/-11/-2/-11/-3/-11/-4/-11/-5/-11/-6/-11/-7/-11/-8/-11/-9/-11/-10/-11/-11/-12/-11/-12/-12/-12/-13/-12/-14/-11/-14/-11/-15/-10/-15/-10/-16/-10/-17/-9/-17/-9/-18/-8/-18/-8/-19/-7/-19/-6/-19/-6/-20/-5/-20/-5/-21/-4/-21/-4/-22/-3/-22/-2/-22/-1/-22/-1/-23/-1/-24/0/-24/1/-24/2/-24/3/-24/4/-24/5/-24/6/-24/7/-24/8/-24/9/-24/10/-24/11/-24/12/-24/13/-24/14/-24/15/-24/15/-23/,8,7.336016,13.814677,8,5,0.000000,5.581603,53.212982,10/-24/9/-24/8/-24/7/-24/6/-24/5/-24/4/-24/3/-24/2/-24/1/-24/0/-24/-1/-24/-1/-23/-1/-22/-2/-22/-3/-22/-4/-22/-4/-21/-5/-21/-5/-20/-6/-20/-6/-19/-7/-19/-8/-19/-8/-18/-9/-18/-9/-17/-10/-17/-10/-16/-10/-15/-11/-15/-11/-14/-12/-14/-12/-13/-12/-12/-12/-11/-11/-11/-11/-10/-11/-9/-11/-8/-11/-7/-11/-6/-11/-5/-11/-4/-11/-3/-11/-2/-11/-1/-11/0/-12/0/-12/1/-12/2/-13/2/-13/3/-14/3/-15/3/-16/3/-17/3/-18/3/-18/4/,10/-24/-18/4/11/-24/,N,36.014027,50.199921,1,50,8
6,-325.000000,25.000000,-18/4/9/-1/N/N/,-18/4/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/9/-1/,8,8.199984,9.517723,10,5,0.000000,3.041056,54.477306,-8/0/-9/0/-10/0/-11/0/-12/0/-12/1/-12/2/-12/3/-13/3/-14/3/-15/3/-16/3/-17/3/-18/3/-18/4/,-8/0/-18/4/-7/0/,N,26.310909,59.042572,0,931,10
6,925.000000,-925.000000,-18/4/17/-22/N/N/,-18/4/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/18/-22/17/-22/,8,2.518480,23.229542,10,5,0.000000,7.352531,71.172714,18/-20/18/-21/18/-22/17/-22/,18/-20/17/-22/18/-19/,N,0.000000,71.954605,1,16,10
6,925.000000,-625.000000,-8/1/17/-22/N/N/,-8/1/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/18/-22/17/-22/,8,5.911536,15.250387,6,5,0.000000,11.687634,84.277855,19/-13/19/-12/19/-11/19/-10/19/-9/19/-8/18/-8/18/-7/18/-6/18/-5/17/-5/16/-5/15/-5/14/-5/14/-4/13/-4/12/-4/11/-4/11/-3/11/-2/11/-1/11/0/10/0/9/0/8/0/7/0/6/0/5/0/4/0/3/0/2/0/1/0/0/0/-1/0/-2/0/-3/0/-4/0/-5/0/-6/0/-7/0/-8/0/-8/1/,19/-13/-8/1/18/-13/,N,25.491646,60.709167,0,21,6
6,-275.000000,25.000000,-8/1/19/-21/N/N/,-8/1/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/19/-21/,8,6.601728,7.969724,6,5,0.000000,3.628422,96.733582,-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/19/-21/,-5/0/19/-21/-6/0/,N,61.501308,62.872177,0,89,6
6,-525.000000,-325.000000,-18/4/17/-22/N/N/,-18/4/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/18/-22/17/-22/,8,1.571424,23.445248,8,5,0.000000,5.849300,84.061722,-11/-6/-11/-5/-11/-4/-11/-3/-11/-2/-11/-1/-11/0/-12/0/-12/1/-12/2/-12/3/-13/3/-14/3/-15/3/-16/3/-17/3/-18/3/-18/4/,-11/-6/-18/4/-11/-7/,N,2.518480,63.497665,1,72,8
6,925.000000,-1075.000000,-27/5/17/-22/-6/-18/,-27/5/-26/5/-26/4/-26/3/-25/3/-24/3/-23/3/-22/3/-21/3/-20/3/-19/3/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/18/-22/17/-22/,8,8.199984,16.561874,7,5,0.000000,9.905195,62.205860,18/-23/18/-24/17/-24/16/-24/15/-24/14/-24/13/-24/12/-24/11/-24/10/-24/9/-24/8/-24/7/-24/6/-24/5/-24/4/-24/3/-24/2/-24/1/-24/0/-24/-1/-24/-1/-23/-1/-22/-2/-22/-3/-22/-4/-22/-4/-21/-5/-21/-5/-20/-6/-20/-6/-19/-6/-18/,18/-23/-6/-18/18/-22/,N,1.571424,49.263344,1,314,7
